gene	leverage
CYLC1	-0.9951
MAK	-0.2729
PGC	-0.9951
PIGR	-0.8459
RNF6	-0.7465
TTC5	-0.7093
USP26	-0.589
ZNF837	-0.0343
PRMT3	-0.8272
ACADL	-0.6157
DLAT	-0.086
FABP3	-0.6604
LIPA	-0.9501
PDHA2	-0.2173
PDK3	-0.4307
TNP1	-0.9391
UCP1	-0.6448
USP40	-0.9685
DDA1	-0.5838
USP24	-0.956
UVRAG	-0.1101
SMS	-0.7381
KLHDC2	-0.8836
Q5HYW5	-0.9176
CIB3	0.1293
ABCA2	-0.9069
ACAP2	-0.658
BPI	-0.7957
CHI3L1	-0.7047
DNASE2	-0.9486
GPD2	-0.7414
MBNL1	-0.2998
NPR2	-0.6983
OSBPL8	-0.5638
ZNF146	-0.7638
FOXD3	-0.6089
FOXL1	-0.5375
FOXQ1	-0.7218
CNFN	-0.5513
AMMECR1	-0.8622
RBP3	-0.7374
Q5SQP8	-0.5395
ELAC2	-0.3966
NOL4	-0.4433
LCORL	-0.9525
MARCHF10	-0.6794
NOL4L	-0.9794
HIC2	-0.8716
ZNF238	-0.9367
WARS	-0.6394
WARS1	-0.544
DKFZP762B153	-0.0259
CMTM6	-0.3032
PAM16	-0.0978
ADSS2	-0.6814
PTMS	-0.678
ASF1B	-0.0665
BPTF	-0.3218
CENPW	-0.601
DKFZP781K2028	-0.6904
EAF2	-0.28
HJURP	-0.3725
MCM9	0.0291
MIS18BP1	-0.5795
Q9BRL8	-0.9441
PIMREG	-0.8635
NOL12	-0.0363
SMU1	-0.5303
TSC22D2	-0.9
ANKRD36	-0.7758
WTAP	-0.3833
A8K932	-0.7965
MPPED2	-0.3803
GMCL2	-0.1063
IKZF5	-0.5992
FAM74A4	-0.6822
FAM74A6	-0.6822
CENPC1	-0.9542
RASSF3	-0.3856
MSANTD4	-0.9098
KCTD4	-0.8414
USH1G	-0.5714
H3-5	-0.7383
CA12	-0.2032
HBA2	-0.1335
BTBD6	-0.7568
TIMM13	-0.2938
HIST1H2AL	-0.908
DDX18	-0.4948
FAM136A	-0.723
TBC1D19	-0.9046
CT55	-0.2342
SYCE1	-0.0441
MAGEA2B	-0.2972
CCDC183	-0.5862
GPX4	-0.4984
CD200	-0.3446
TTC9C	-0.6384
ZNF652	-0.8886
ZBTB38	-0.458
HELT	-0.7652
DIRAS3	-0.7924
MLLT3	-0.1304
NAA10	0.0974
LRAT	-0.6459
DHPS	-0.3334
TTC19	-0.0082
DKFZP761C0417	-0.8596
NKAP	-0.3523
PROX2	-0.9291
ZBTB7C	-0.9482
PPM1J	-0.5718
STRA13	-0.9942
RAD54B	-0.3803
C18orf25	-0.8573
NIN	-0.7077
UBA2	-0.3692
MKL1	-0.6669
CDR2L	-0.0555
NAF1	-0.3959
RUSF1	-0.1584
LCE1D	-0.2456
BTBD3	-0.8301
HMGXB4	-0.4504
IMPDH1	-0.7425
TRIM3	-0.3007
CREBL2	-0.7978
PAICS	-0.5642
PPCDC	-0.5047
SETBP1	0.2575
DPPA2	-0.3623
ZNRD2	-0.153
TIGD3	-0.7871
HNRNPCL1	-0.5892
RNF151	-0.4078
LCE5A	-0.1218
LCE3B	-0.3538
CBSL	-0.8915
CYTSA	-0.9963
B3KQF8	-0.9731
B4DF43	-0.9226
E9PBK3	-0.7264
NVL	-0.7971
MGRN1	-0.6078
RFPL3	-0.5034
RCBTB2	-0.5928
Q4VXB0	-0.9864
Q5U0E4	-0.9963
SPECC1L	-0.7127
DKFZP686A1782	-0.8785
Q6ZVC8	-0.9963
Q8TDG7	-0.9885
HNRNPLL	-0.6823
RNF133	-0.9651
C18ORF25	-0.9417
RC3H2	-0.8329
TRPS1	-0.9705
RWDD3	-0.8379
DIDO1	-0.4095
DKFZP686F17268	-0.9963
DKFZP727A051	-0.8527
EID3	-0.6175
FLJ00092	-0.8527
LOC392884	-0.9963
NBLA02942	-0.9963
NSMCE1	-0.4276
NSMCE2	-0.5278
NSMCE4A	-0.6143
SEPT7	-0.1422
SMC1B	-0.2963
SMC6	-0.364
STAG3	-0.368
SYCE2	-0.3626
SYCP1	-0.5406
SYCP2	-0.381
SYCP3	-0.3673
TEX12	-0.3561
TRAFIP10	-0.8527
TRAFIP20	-0.8527
SERPINA10	-0.6768
DKFZP686H05229	-0.4713
EZH1	-0.7967
SELENBP1	-0.6406
GLDC	-0.8335
NDUFA13	-0.0692
NIBAN2	-0.9001
PTBP2	-0.428
RIOX1	-0.977
RSL24D1	-0.4239
PHPT1	-0.861
Q5T5S3	-0.8777
INVS	-0.7643
ASB13	-0.4694
ANKRD37	-0.9292
ANKRD12	-0.8837
ANKK1	-0.5505
ASB7	-0.6416
TRPA1	-0.941
ANKRD52	-0.775
TRPV3	-0.9487
ASB8	-0.5483
TEX9	-0.6319
SPICE1	-0.4801
CAGE1	-0.534
TMEM266	-0.9911
NBPF26	-0.994
PHF20L1	-0.5857
KRT6B	-0.3264
CCDC172	-0.5077
NDUFS1	0.0194
NDUFA8	-0.0887
ATP5MF	-0.0135
TTC33	-0.7833
FIGNL1	-0.5827
CCDC121	-0.9175
IKBIP	-0.6254
TEDC2	-0.754
CRLF3	-0.4833
LAS2	-0.9779
KRT222	-0.9515
NBPF15	-0.8122
SAMD3	-0.8938
GSTCD	-0.8144
MCPH1	-0.4288
SPATA22	-0.7469
ZFP28	-0.8663
ZNF480	-0.9724
ASB10	-0.718
TSACC	-0.6568
CCDC74A	-0.8915
C8ORF48	-0.9742
CCDC74B	-0.8176
ZNF641	-0.8083
MTMR9	-0.436
FYCO1	-0.8801
SPZ1	-0.9445
SNX15	-0.3774
ANKEF1	-0.7029
ASB3	-0.669
MTHFD1	-0.5657
TMEM171	-0.9524
USP17L2	-0.3837
KIAA1279	-0.3668
KIFBP	-0.2149
Q59GG4	-0.9487
TMEM37	-0.6261
MSL3	-0.5166
MCOLN1	-0.7303
KCTD15	-0.5187
SYT6	-0.4377
BAG5	-0.4722
TEX33	-0.9114
NEIL2	-0.7336
VPS9D1	-0.4447
OAS1	-0.5017
PUS7L	-0.9801
KAT14	-0.303
GNPDA2	-0.6973
ACSF3	-0.5457
LAGE3	-0.3956
AL049697.1	-0.315
FASTKD5	-0.7472
FLJ38668	-0.9608
EIF4E2	-0.0725
WT1-AS	-0.8664
JOSD1	-0.506
ZNF79	-0.8234
CSRP2	-0.6579
FAM214A	-0.9087
RAB7L1	-0.8427
ARPIN	-0.9349
FAM126B	-0.6057
SLC15A3	-0.7088
RIBC1	-0.5792
ZNF384	-0.8042
PTPMT1	-0.616
GFM2	-0.0419
RNF25	-0.7564
LINC00526	-0.9485
ABHD17A	-0.7248
FAM193B	-0.807
ZFYVE21	-0.6373
UBL5	0.0816
TUFT1	-0.6817
MRPL40	-0.019
CCDC87	-0.913
USE1	-0.1506
TPRKB	-0.5094
FAM9C	-0.6933
F8W9B4	-0.8978
DDX11L8	-0.6052
DDX12P	-0.6052
LLDBP	-0.9766
WDHD1	-0.907
NUFIP1	-0.6392
FAM175A	-0.951
BRAT1	-0.8359
TRIM74	-0.7895
CREBZF	-0.6224
DCAF16	-0.8115
ELOA	-0.0229
EXD2	-0.9624
GEN1	-0.5352
GPATCH3	-0.9954
GSDMA	-0.7854
HOXA2	-0.5551
HOXC12	-0.9309
MMS22L	-0.8754
NUDT2	-0.9556
PAXBP1	-0.6654
RAD51AP1	-0.3574
RAD51B	-0.2911
TONSL	-0.6033
RNF125	-0.3759
TBX2	-0.6822
ZNF506	-0.9844
TCEAL1	-0.803
Q5T864	-0.4717
MYT1L	-0.9264
RIDA	-0.3983
PCBP3	-0.6232
RAB9A	-0.1469
ROMO1	-0.8252
SNX5	-0.5114
DPCD	-0.8961
ACTR6	-0.8577
PIH1D1	-0.3417
H2BFS	-0.3633
HIST1H2BC	-0.5782
HIST1H2BM	-0.5862
HIST2H2BC	-0.3641
HIST2H2BD	-0.3641
IGHMBP2	-0.8889
KIAA0406	-0.9702
LOC114483833	-0.5862
MSL3P1	-0.7647
TTI1	-0.82
WRAP53	-0.6762
MAP3K13	-0.7097
CA8	-0.4846
SULT2A1	-0.5712
Q6ZVU3	-0.9781
PAQR7	-0.9786
CEP120	-0.7507
NFKBIZ	-0.8302
NXT2	-0.3811
OGDHL	-0.6011
RABGAP1	-0.6457
AGTPBP1	-0.5936
AHRR	-0.5519
ARNTL2	-0.7477
CGAS	-0.9344
FAM220BP	-0.9475
HOXB8	-0.856
HSD17B7	-0.3334
IL26	-0.726
IRAK3	-0.3882
KLF9	-0.979
KRBA2	-0.9816
KYNU	-0.567
LIPG	-0.9841
LOXL3	-0.5176
NNMT	-0.8458
OLR1	-0.9052
PARP9	-0.8555
REG1A	-0.6153
SAA2	-0.8253
SDR16C5	-0.4629
SERPINB3	-0.5727
TAF1L	-0.1073
TBXT	-0.6977
TPK1	-0.6638
ZKSCAN2	-0.909
ST7	-0.9585
DDRGK1	-0.5912
MEAK7	-0.896
RNF183	-0.3628
H3F3B	-0.9341
POLR3F	-0.1269
NDUFV2	0.0007
DNAAF6	-0.5324
KCTD7	-0.4173
CCDC125	0.0945
SHISA6	-0.6049
ZNF511	-0.5461
SCRN2	-0.9436
C1orf131	-0.9573
ZNF692	-0.986
SERTAD2	-0.4516
ALX1	-0.2206
HIST1H4J	-0.5899
TMCC2	-0.4704
PIH1D3	-0.2517
COMMD3-BMI1	-0.9242
UQCRB	-0.0113
MIEF1	-0.2881
DKFZP434F0116	-0.92
XRN1	0.2582
B4E2K3	-0.7902
AGGF1	-0.6449
HES3	-0.6903
HES4	-0.6108
HES7	-0.6021
PTCRA	-0.9428
RITA1	-0.9472
RGL4	-0.9053
TCEB3	-0.5814
OAS2	-0.5614
OAS3	-0.5864
OASL	-0.4638
DDX60	-0.8318
DKFZP434G1621	-0.9939
DKFZP666E157	-0.9939
DKFZP666M044	-0.9939
DKFZP686L0787	-0.9939
IFI6	-0.91
IFIT3	-0.2287
IFIT5	-0.4911
IFITM2	-0.7852
IFITM3	-0.3123
NDUFS4	-0.012
RSAD2	-0.6625
TRIM34	-0.8406
ZFP1	-0.5947
ZFP14	-0.9196
ZFP30	-0.9939
ZFP37	-0.9939
ZFP57	-0.8431
ZFP69	-0.9939
ZFP69B	-0.982
ZFP82	-0.9939
ZFP92	-0.9939
ZIK1	-0.9686
ZIM3	-0.9531
ZNF10	-0.8826
ZNF100	-0.8111
ZNF101	-0.783
ZNF112	-0.9939
ZNF114	-0.3897
ZNF12	-0.9328
ZNF124	-0.4295
ZNF132	-0.907
ZNF136	-0.8146
ZNF14	-0.953
ZNF140	-0.9205
ZNF141	-0.9939
ZNF154	-0.9939
ZNF157	-0.7326
ZNF160	-0.704
ZNF169	-0.2458
ZNF180	-0.9177
ZNF181	-0.9761
ZNF182	-0.9939
ZNF184	-0.4697
ZNF19	-0.559
ZNF195	-0.9582
ZNF2	-0.4367
ZNF20	-0.4662
ZNF208	-0.9314
ZNF211	-0.6978
ZNF212	-0.446
ZNF214	-0.9939
ZNF221	-0.5055
ZNF222	-0.9939
ZNF223	-0.689
ZNF224	-0.629
ZNF225	-0.8106
ZNF226	-0.74
ZNF227	-0.8587
ZNF229	-0.9202
ZNF230	-0.8858
ZNF233	-0.9802
ZNF235	-0.897
ZNF248	-0.991
ZNF25	-0.5939
ZNF253	-0.7932
ZNF254	-0.9939
ZNF256	-0.9766
ZNF257	-0.825
ZNF26	-0.9199
ZNF267	-0.8509
ZNF268	-0.9835
ZNF273	-0.3614
ZNF283	-0.9939
ZNF284	-0.6693
ZNF285	-0.9759
ZNF30	-0.9939
ZNF300	-0.8926
ZNF302	-0.8679
ZNF304	-0.9439
ZNF316	-0.7613
ZNF317	-0.4436
ZNF320	-0.9733
ZNF324	-0.749
ZNF324B	0.068
ZNF334	-0.8396
ZNF337	-0.5426
ZNF347	-0.9939
ZNF354B	-0.9939
ZNF354C	-0.8669
ZNF37A	-0.9939
ZNF382	-0.9835
ZNF383	-0.7945
ZNF404	-0.991
ZNF415	-0.9586
ZNF416	-0.7082
ZNF419	-0.9831
ZNF420	-0.4542
ZNF425	-0.9815
ZNF429	-0.9939
ZNF43	-0.74
ZNF432	-0.917
ZNF433	-0.9345
ZNF439	-0.791
ZNF442	-0.9939
ZNF443	-0.8828
ZNF45	-0.8835
ZNF454	-0.9351
ZNF461	-0.9133
ZNF470	-0.9939
ZNF471	-0.6507
ZNF479	-0.7697
ZNF486	-0.9939
ZNF492	-0.9939
ZNF514	-0.9351
ZNF517	-0.9845
ZNF519	-0.7141
ZNF527	-0.9939
ZNF528	-0.9939
ZNF529	-0.9717
ZNF530	-0.9939
ZNF534	-0.5512
ZNF540	-0.9939
ZNF543	-0.9395
ZNF546	-0.977
ZNF547	-0.8171
ZNF548	-0.9939
ZNF549	-0.9768
ZNF550	-0.8556
ZNF551	-0.9939
ZNF554	-0.9379
ZNF559	-0.8687
ZNF560	-0.9939
ZNF561	-0.9939
ZNF562	-0.9939
ZNF563	-0.9676
ZNF565	-0.9939
ZNF566	-0.9305
ZNF568	-0.9781
ZNF569	-0.9487
ZNF570	-0.9939
ZNF571	-0.9939
ZNF582	-0.9939
ZNF583	-0.9939
ZNF584	-0.9606
ZNF585A	-0.9939
ZNF585B	-0.9273
ZNF589	-0.9939
ZNF596	-0.979
ZNF599	-0.893
ZNF600	-0.9609
ZNF605	-0.9884
ZNF606	-0.9939
ZNF610	-0.9884
ZNF611	-0.8353
ZNF613	-0.8228
ZNF614	-0.9353
ZNF615	-0.9939
ZNF616	-0.7717
ZNF619	-0.9686
ZNF621	-0.9939
ZNF623	-0.9733
ZNF627	-0.9713
ZNF630	-0.9939
ZNF658	-0.9835
ZNF665	-0.9939
ZNF667	-0.9815
ZNF669	-0.6774
ZNF671	-0.9794
ZNF674	-0.9939
ZNF676	-0.9939
ZNF677	-0.7818
ZNF679	-0.8832
ZNF680	-0.7088
ZNF682	-0.9939
ZNF684	-0.9939
ZNF699	-0.7269
ZNF7	-0.9509
ZNF700	-0.9939
ZNF701	-0.9939
ZNF705A	-0.9939
ZNF705D	-0.9689
ZNF705E	-0.9939
ZNF707	-0.9059
ZNF708	-0.9939
ZNF709	-0.9808
ZNF714	-0.9118
ZNF716	-0.9939
ZNF717	-0.9939
ZNF721	-0.9939
ZNF726	-0.9514
ZNF727	-0.9939
ZNF729	-0.9939
ZNF730	-0.8221
ZNF735	-0.9939
ZNF736	-0.9939
ZNF737	-0.8221
ZNF74	-0.975
ZNF746	-0.6256
ZNF749	-0.9939
ZNF761	-0.9939
ZNF763	-0.955
ZNF766	-0.9741
ZNF772	-0.971
ZNF773	-0.9396
ZNF777	-0.8256
ZNF778	-0.9037
ZNF780A	-0.8843
ZNF780B	-0.9939
ZNF782	-0.9939
ZNF783	-0.6463
ZNF785	-0.4532
ZNF786	-0.8816
ZNF790	-0.9374
ZNF791	-0.9939
ZNF793	-0.9122
ZNF799	-0.9939
ZNF806	-0.9939
ZNF81	-0.9569
ZNF813	-0.6606
ZNF814	-0.9939
ZNF816	-0.6606
ZNF836	-0.9939
ZNF84	-0.9228
ZNF841	-0.9939
ZNF845	-0.9314
ZNF846	-0.987
ZNF850	-0.9939
ZNF853	-0.9939
ZNF860	-0.9799
ZNF875	-0.9225
ZNF878	-0.9939
ZNF879	-0.9939
ZNF891	-0.9939
ZNF90	-0.9939
ZNF91	-0.9419
ZNF93	-0.9939
ZNF98	-0.8221
ZNF99	-0.9939
MOB3A	-0.7535
MAFG	-0.351
PHOX2A	-0.9041
TACC2	-0.4681
HOXB4	-0.8826
NPAT	-0.8096
POU2F3	-0.839
C9JL37	-0.9966
Q5THS4	-0.7749
ALDOB	-0.3217
CITED4	-0.8941
DKFZP686O0451	-0.9583
GPBP1L1	-0.8454
HK3	-0.4327
HKDC1	-0.6276
LDHAL6A	-0.9516
LDHC	-0.9509
MTF1	-0.6002
PFKFB3	-0.7306
PGK2	-0.3028
SIK1B	-0.626
FNDC8	-0.5569
LHX6	-0.5723
MTFR1L	-0.6185
GIMAP6	-0.9478
ZMYM6	-0.6544
RNF214	-0.8342
LETM1	-0.9633
ALOXE3	-0.7224
SPATA8	-0.7682
GRAPL	-0.8216
ATP5PO	0.0266
MARF1	-0.9015
PEX16	-0.4468
TPD52	-0.4198
TPD52L2	-0.3577
TPD52L3	-0.6207
C7orf36	-0.8479
YAE1	-0.1151
ZBTB34	-0.7105
Q9H491	-0.9794
NDUFV1	0.0362
COX4I2	-0.7742
POLQ	-0.7445
RFWD2	-0.7777
S100A2	-0.6086
ANXA3	-0.6783
COX17	-0.325
TRIAP1	-0.384
DHFR	-0.674
DYR	-0.9238
B4DT73	-0.928
H3BSY8	-0.9979
GPX2	-0.9852
Q13746	-0.9276
KIAA0087	-0.9162
UFD1L	-0.6274
FCAMR	-0.3037
OTUD5	-0.8339
C10ORF90	-0.853
AGPAT5	-0.8487
AIFM2	-0.8802
ALDH1A3	-0.3612
CAPG	-0.865
CEP128	-0.9979
COQ7	-0.9544
DGCR8	-0.6421
DKFZP686A24188	-0.8881
EI24	-0.8056
EPCAM	-0.9598
GAMT	-0.6665
GSS	-0.6978
HIPK4	-0.9451
KDM4D	-0.8374
KMT5A	-0.5253
NEIL3	-0.9028
P2RX1	-0.7379
P2RX4	-0.645
POLG	-0.2632
PTTG1IP	-0.5566
REXO2	-0.9843
RLF	-0.342
SCO2	-0.1676
SERPINA2	-0.9899
SETD9	-0.9881
SLC7A11	-0.7365
TAF2	-0.4102
TAF4B	-0.3912
TBXAS1	-0.9891
THAP12	-0.5895
TP53AIP1	-0.8746
TP53TG5	-0.9979
TYR	-0.2943
TYRP1	-0.6188
USP42	-0.9979
YY2	-0.964
ZNF292	-0.3077
ZNF385B	-0.9979
ZNF654	-0.4449
B1AM49	-0.8427
DEDD2	-0.6757
ZNF232	-0.5598
RABEP2	-0.8047
MYRF	-0.9126
ZFHX2	-0.9169
SSX4	-0.7762
NAA11	-0.286
SEPTIN9	-0.6188
SSX4B	-0.7762
ACE	-0.815
CNPY2	-0.8003
DKFZP686M216	-0.9822
FOXO3B	-0.9563
GBE1	-0.5643
GPLD1	0.701
GPX3	-0.9859
HIGD1A	-0.9518
HILPDA	-0.7687
KCNMB1	-0.5918
PFKFB1	-0.446
PFKFB4	-0.6517
PGAM2	-0.3769
PGAM4	-0.5072
ZNF197	-0.8043
SGOL1	-0.736
SGOL2	-0.9722
PPP1R17	-0.9246
ZNF207	-0.6708
DYNLT3	-0.3498
SRSF8	-0.6989
AP4B1	-0.6433
COMMD4	-0.8147
SPATC1	-0.9779
IST1	-0.2759
USP44	-0.9818
RDH12	-0.5213
FAM131C	-0.7149
LGALSL	-0.8753
SPATA18	-0.7177
Q15559	-0.851
C11orf30	-0.8972
C19orf57	-0.7089
CCDC197	-0.5655
C19ORF57	-0.5191
TAL2	-0.8525
ASCL3	-0.729
FIGLA	-0.6106
C2ORF88	-0.5184
NUPR2	-0.8942
UNC5CL	-0.7931
ALOX15B	-0.6799
CD69	-0.5019
CEBPG	-0.2794
CMPK2	-0.997
DEFB104A	-0.9943
ENTPD1	-0.9364
ENTPD8	-0.9208
GNLY	-0.9232
HSD11B2	-0.9791
IL1RN	-0.6414
LGALS7	-0.5391
LOC728835	-0.6866
MSC	-0.8289
NLE1	-0.8471
PITX3	-0.7301
SETD6	-0.9783
SPRR2A	-0.4015
SULF2	-0.997
TLR5	-0.7313
UGT2B17	-0.3001
ETHE1	-0.5989
IRAK1BP1	-0.8022
SORD	-0.3622
TNFAIP2	-0.8399
GLIS1	-0.5926
FKBP11	-0.9969
CERS6	-0.3761
CTH	-0.4809
S100A6	-0.4699
SFTPA2	-0.4721
ZDHHC13	-0.9969
MTBP	-0.9682
YY1AP1	-0.6319
GCAT	-0.4653
SDHC	-0.6581
TRIM4	-0.9792
SHPK	-0.9938
RARS	-0.4874
STK36	-0.4507
DZIP1	-0.5919
EVC	-0.5863
FUZ	-0.3557
HHIP	-0.7179
INTU	-0.3865
KIF7	-0.572
SPOPL	-0.8635
ULK3	-0.8734
TACC3	-0.2225
NCBP2L	-0.8708
P/CL.18	-0.6863
RAVER2	-0.9767
RBMX2	-0.5093
TMEM123	-0.9207
FLJ00163	-0.5306
RFX7	-0.4311
RFX8	-0.5555
UQCRFS1	-0.1346
PTRF	-0.917
CCDC59	-0.8476
AAGAB	-0.8509
ARL17A	-0.5109
ARPIN-AP3S2	-0.8386
DKFZP686A01208	-0.8433
DKFZP779P0659	-0.8386
PCSK9	-0.6577
ELAVL4	-0.5924
MVK	-0.5799
KEL	-0.604
SALL2	-0.9178
TULP2	-0.9399
RAB37	-0.8511
RALYL	-0.1582
NDUFB1	-0.0465
PGLS	-0.7477
C10orf12	-0.9764
C11orf16	-0.7818
C18orf10	-0.9894
PRUNE2	-0.919
DNAJB3	-0.9894
C19orf50	-0.3237
SLC22A24	-0.3038
NSUN4	-0.7799
CCDC91	-0.5305
NTNG2	-0.6209
PRTFDC1	-0.1732
A0A024QYV7	-0.9028
HIST1H2BN	-0.9205
A0A087WWM3	-0.9894
B0S7P4	-0.9894
B1AL64	-0.9894
POLR3A	-0.0909
CMC4	-0.9894
Q13587	-0.9894
Q53EW4	-0.8699
Q5JUJ3	-0.9894
Q5TZS4	-0.982
BAF53A	-0.9645
SELI	-0.9736
KXD1	0.0618
Q9BV16	-0.9894
SELENOI	-0.7622
C11ORF16	-0.951
HMGCR	-0.665
PLAA	-0.576
EFCAB11	-0.713
PGD	-0.39
PIGA	-0.015
PIGH	-0.2271
PIGC	-0.2036
PIGP	-0.061
PIGY	-0.0708
PRR12	-0.799
TRIM71	-0.4436
RAB32	-0.2603
VPS26A	-0.0274
RAB21	-0.4712
DEPDC1	-0.6667
LSM14B	-0.7936
F5H4I9	-0.9166
HEMK1	-0.3978
SOHLH1	-0.5401
PSMG2	-0.631
MRE11A	-0.7666
DBP	-0.5595
EMB	-0.8808
OLIG2	-0.5895
ITIH3	-0.5951
ACSM5	-0.9985
WDR59	-0.1854
HPS6	-0.2318
MSTO1	-0.7165
SAV1	-0.319
VPS18	-0.1297
H2AC8	-0.5366
ADGRV1	-0.4866
ARSB	-0.7655
ASAH2	-0.9985
BSCL2	-0.169
CARD6	-0.9359
CPA4	-0.874
CPN2	-0.7634
CRABP2	-0.7976
CRIP1	-0.8141
DCLK1	-0.4302
DDIAS	-0.9855
DEPP1	-0.8623
DRAM2	-0.9826
FAM3B	-0.7128
FIG4	-0.9343
GATM	-0.9429
KDM7A	-0.9937
LMCD1	-0.8599
MFSD10	-0.9985
MYSM1	-0.8194
NAV2	-0.3778
NLRP2	-0.4838
OLFM1	-0.9553
OPA1	-0.1275
P2RX5	-0.7527
PARP15	-0.8274
PLAC8	-0.4737
PLOD2	-0.5464
POR	-0.5176
PRRX1	-0.6061
SCAP	-0.5991
SCN8A	-0.7718
SELENOW	-0.9985
SEMA3C	-0.6653
SHF	-0.9472
SIM1	-0.958
SLC2A4RG	-0.9643
SOHLH2	-0.8561
ST8SIA2	-0.9677
SULF1	-0.9985
TBX5	-0.5311
TCIM	-0.9714
TMEFF2	-0.7496
TMEM150C	-0.9985
TMEM214	-0.9634
TSPAN1	-0.8047
VGLL1	-0.6761
VRTN	-0.5819
YARS	-0.7348
ZBED2	-0.9771
ZBTB37	-0.9264
ZHX2	-0.631
ZNF280D	-0.9629
ZNF483	-0.2441
ZNF750	-0.8867
DDX39	-0.7925
NKX1-2	-0.917
NCBP3	-0.8519
TTC14	-0.7113
GREM2	-0.4814
NBL1	-0.2125
DIMT1L	-0.9783
FAM102A	-0.8677
TARS3	-0.5127
MAGEB2	-0.7185
LONP1	-0.3332
FARSLA	-0.6276
ACAD9	-0.0797
NDUFAF1	-0.0589
CLEC5A	-0.842
MT-ND1	-0.0352
MT-ND3	-0.0853
MT-ND5	-0.0655
MT-ND6	-0.1007
NDUFA1	-0.0936
NDUFA11	-0.105
NDUFA12	-0.0253
NDUFA2	0.0011
NDUFA6	-0.0319
NDUFA7	-0.0255
NDUFAF2	-0.0504
NDUFAF3	-0.0415
NDUFAF4	-0.1118
NDUFAF5	-0.0827
NDUFAF6	-0.1012
NDUFAF7	-0.1077
NDUFB11	-0.0184
NDUFB2	-0.0681
NDUFB3	-0.0646
NDUFB4	-0.0506
NDUFB5	-0.0577
NDUFB6	-0.1015
NDUFC1	-0.0658
NDUFC2	-0.1007
NDUFS3	0.0755
NDUFS5	-0.0661
NDUFS6	-0.0285
NDUFS7	-0.0281
NDUFV3	-0.085
TMEM126B	-0.1032
RARS1	-0.3666
IFIT1B	-0.688
ELP4	-0.4575
DKFZP781H1425	-0.8333
ELP5	-0.4584
ELP6	-0.4407
DCUN1D3	-0.356
CTSZ	-0.2701
NPDC1	-0.4213
TUSC2	-0.9618
FEZF1	-0.944
LRRC41	-0.5448
RAB26	-0.7916
RAB3IL1	-0.4356
ADAMTSL5	-0.9455
MIXL1	-0.4039
FAM114A2	-0.5972
FAM71A	-0.917
FAM114A1	-0.7157
FAM71F2	-0.917
TBC1D16	-0.7632
VPS33A	-0.4472
GOLGA6B	-0.918
GOLGA6C	-0.9237
GOLGA6D	-0.9237
GOLGA8A	-0.7215
GOLGA8B	-0.6951
GOLGA8CP	-0.9237
GOLGA8DP	-0.4842
GOLGA8F	-0.4744
GOLGA8H	-0.9237
GOLGA8IP	-0.9237
GOLGA8J	-0.9237
GOLGA8K	-0.7956
GOLGA8M	-0.9237
GOLGA8N	-0.9237
GOLGA8O	-0.9237
GOLGA8R	-0.9237
GOLGA8S	-0.9237
GOLGA8T	-0.9237
HPS1	-0.648
RPH3AL	-0.2982
KIF20A	-0.7011
PMM1	-0.6648
RAB6C	-0.901
DIRAS2	-0.7778
STK10	-0.9318
ENSA	-0.6244
TM7SF2	-0.9254
ELMO3	-0.9721
NBR1	-0.4597
C14orf139	-0.7897
Q9H761	-0.7897
ATG9A	-0.192
ATG9B	-0.6695
DEF8	-0.8429
FHOD3	-0.9884
MAP1LC3B2	-0.8774
MAP1LC3C	0.0991
RNF26	-0.7235
SEPTIN11	-0.3991
SEPTIN12	-0.4364
SEPTIN8	-0.6359
WDR81	-0.7781
PLEKHF1	-0.4217
ARMC8	-0.3296
NSG2	-0.3412
KIAA1683	-0.923
VASN	-0.2883
PIGS	-0.5095
ZNF541	-0.9771
C11orf87	-0.7241
HYKK	-0.8691
B3KXA2	-0.8497
HOXA-9	-0.9693
POM121L1P	-0.9822
Q5W150	-0.9015
XRCC6BP1	-0.9723
GDPD5	-0.9286
NEU4	-0.7157
Q95HA4	-0.9807
KLK15	-0.9397
METTL17	-0.7009
HEL-S-42	-0.9619
ARRDC3	-0.4052
ASB17	-0.7918
J3KQP6	-0.5664
DKFZP686P17171	-0.9927
MBIP	-0.1397
YEATS2	-0.4867
PLEKHA6	-0.8917
TRIM65	-0.7809
AK8	-0.4903
RNF150	-0.8005
FAM189A2	-0.8279
Q8WU02	-0.6968
HEL-S-70	-0.3811
SERPINE2	-0.2587
ACHE	-0.4318
HABP2	-0.8556
SAA4	-0.5518
PDNP1	-0.8296
GSTO2	-0.2405
TBX22	-0.7344
KHDC1	-0.9186
DAZAP1	-0.142
LFNG	-0.8853
MFNG	-0.776
CST6	-0.788
DLL3	-0.7123
NFX1	-0.5739
PCSK1	-0.4171
PCSK2	-0.5641
PCSK4	-0.7595
PCSK7	-0.6463
POFUT1	-0.8247
RFNG	-0.8948
TPCN1	-0.5091
TPCN2	-0.497
CPAMD8	-0.7831
DPP8	-0.9304
ADRBK2	-0.8541
CCL3L3	-0.681
ARL6IP5	-0.157
PRAF2	-0.2543
CST9L	-0.7055
CXCL14	-0.6889
PF4V1	-0.5837
RARRES2	-0.5329
MFSD14B	0.2664
LHFPL1	-0.8327
SLC19A3	-0.4919
THAP4	-0.1373
GPR101	-0.3477
